HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_A_url,Input.image_B_url,Answer.choice,Approve,Reject
3GKAWYFRAP8KWDH6OIX2WCOF0HGDPO,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3J4Q2Z4UTZJ7RFF5VSMJDPZYH0TQWN,A13VIJ7G997ZCY,Submitted,Tue Oct 23 08:18:03 PDT 2018,Tue Oct 23 08:18:15 PDT 2018,Tue Oct 30 08:18:15 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),KAQ_5.png,KAQ_5_T.png,KAQ_5_F1.png,optionA,,
3GKAWYFRAP8KWDH6OIX2WCOF0HGDPO,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3Q5C1WP23NHPXSG4EC9VMOEDPRX15M,A2MCG5W6LHSRG9,Submitted,Tue Oct 23 08:17:36 PDT 2018,Tue Oct 23 08:19:43 PDT 2018,Tue Oct 30 08:19:43 PDT 2018,,,,127,0% (0/0),0% (0/0),0% (0/0),KAQ_5.png,KAQ_5_T.png,KAQ_5_F1.png,optionA,,
3GKAWYFRAP8KWDH6OIX2WCOF0HGDPO,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3U8YCDAGXQWEJPEK2LTY6UQUGVE0QV,A1UGD2VEVSML1U,Submitted,Tue Oct 23 08:17:40 PDT 2018,Tue Oct 23 08:17:52 PDT 2018,Tue Oct 30 08:17:52 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),KAQ_5.png,KAQ_5_T.png,KAQ_5_F1.png,optionA,,
3I4E7AFQ2KEVRRA5FVSX4KKPU4XTJM,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,39ZSFO5CA9CDDOMN52N9Y02FIPQUJ1,A2QUXO9OJY69QM,Submitted,Tue Oct 23 08:18:21 PDT 2018,Tue Oct 23 08:18:25 PDT 2018,Tue Oct 30 08:18:25 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),R1_original.png,R1_l2.png,R1_diff.png,optionB,,
3I4E7AFQ2KEVRRA5FVSX4KKPU4XTJM,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3H7XDTSHKD7GEQLRSWH7JBVWBDKGWI,ANZKTE853UXSD,Submitted,Tue Oct 23 08:18:11 PDT 2018,Tue Oct 23 08:18:27 PDT 2018,Tue Oct 30 08:18:27 PDT 2018,,,,16,0% (0/0),0% (0/0),0% (0/0),R1_original.png,R1_l2.png,R1_diff.png,optionB,,
3I4E7AFQ2KEVRRA5FVSX4KKPU4XTJM,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3KWTYT0871J2NZK87MRE63NRNX3L5D,AHAF93PYUCVQ1,Submitted,Tue Oct 23 08:19:24 PDT 2018,Tue Oct 23 08:21:33 PDT 2018,Tue Oct 30 08:21:33 PDT 2018,,,,129,0% (0/0),0% (0/0),0% (0/0),R1_original.png,R1_l2.png,R1_diff.png,optionB,,
3I4E7AFQ2KEVRRA5FVSX4KKPU4XTJM,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3UOUJI6MTEUE88RCM62AP9AUTN5XUS,A1FPCIKO68OQ63,Submitted,Tue Oct 23 08:19:24 PDT 2018,Tue Oct 23 08:22:43 PDT 2018,Tue Oct 30 08:22:43 PDT 2018,,,,199,0% (0/0),0% (0/0),0% (0/0),R1_original.png,R1_l2.png,R1_diff.png,optionA,,
3I4E7AFQ2KEVRRA5FVSX4KKPU4XTJM,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3X08E93BHWYGNIHFP1VH9QJUTXO665,A3MZ9RQJX9T656,Submitted,Tue Oct 23 08:17:25 PDT 2018,Tue Oct 23 08:17:38 PDT 2018,Tue Oct 30 08:17:38 PDT 2018,,,,13,0% (0/0),0% (0/0),0% (0/0),R1_original.png,R1_l2.png,R1_diff.png,optionB,,
3PMR2DOWOOG337GUBSNVV2PSW4M45G,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,30X31N5D646MXIRFMRFWQ0H875BASL,A1ZZ7YO3YASNIP,Submitted,Tue Oct 23 08:17:32 PDT 2018,Tue Oct 23 08:20:02 PDT 2018,Tue Oct 30 08:20:02 PDT 2018,,,,150,0% (0/0),0% (0/0),0% (0/0),R2_original.png,R2_diff.png,R2_l2.png,optionB,,
3PMR2DOWOOG337GUBSNVV2PSW4M45G,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3JPSL1DZ5TFPH5ZAEVYAR672K64ANA,A3ITZNJQUTIZ4C,Submitted,Tue Oct 23 08:19:05 PDT 2018,Tue Oct 23 08:48:35 PDT 2018,Tue Oct 30 08:48:35 PDT 2018,,,,1770,0% (0/0),0% (0/0),0% (0/0),R2_original.png,R2_diff.png,R2_l2.png,optionA,,
3PMR2DOWOOG337GUBSNVV2PSW4M45G,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3JW0YLFXRUWCBCBR71LP5EHK51AWWX,A2CK0OXMPOR9LE,Submitted,Tue Oct 23 08:18:27 PDT 2018,Tue Oct 23 08:23:09 PDT 2018,Tue Oct 30 08:23:09 PDT 2018,,,,282,0% (0/0),0% (0/0),0% (0/0),R2_original.png,R2_diff.png,R2_l2.png,optionA,,
3PMR2DOWOOG337GUBSNVV2PSW4M45G,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3SNVL38CI58C2EB51W2L59GMQEJKCG,A2QUXO9OJY69QM,Submitted,Tue Oct 23 08:18:17 PDT 2018,Tue Oct 23 08:18:21 PDT 2018,Tue Oct 30 08:18:21 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),R2_original.png,R2_diff.png,R2_l2.png,optionA,,
3PMR2DOWOOG337GUBSNVV2PSW4M45G,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3T111IHZ5F6WRKHXFW1R4V1SFLAR9Z,A1F4N58CAX8IMK,Submitted,Tue Oct 23 08:18:08 PDT 2018,Tue Oct 23 08:19:40 PDT 2018,Tue Oct 30 08:19:40 PDT 2018,,,,92,0% (0/0),0% (0/0),0% (0/0),R2_original.png,R2_diff.png,R2_l2.png,optionA,,
3J9L0X0VDF1YDW1QOO6V2ADL2T3W9K,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,31Q0U3WYDQV4KWUN25OSK8S9GXS171,A1ZZ7YO3YASNIP,Submitted,Tue Oct 23 08:17:37 PDT 2018,Tue Oct 23 08:21:59 PDT 2018,Tue Oct 30 08:21:59 PDT 2018,,,,262,0% (0/0),0% (0/0),0% (0/0),R3_original.png,R3_l2.png,R3_diff.png,optionB,,
3J9L0X0VDF1YDW1QOO6V2ADL2T3W9K,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,33CKWXB73K0Q9AFLDP7JJY1WDBS114,A2D6VL5XE0O4D3,Submitted,Tue Oct 23 08:17:32 PDT 2018,Tue Oct 23 08:18:40 PDT 2018,Tue Oct 30 08:18:40 PDT 2018,,,,68,0% (0/0),0% (0/0),0% (0/0),R3_original.png,R3_l2.png,R3_diff.png,optionA,,
3J9L0X0VDF1YDW1QOO6V2ADL2T3W9K,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,39PAAFCODNG7467SMMBIWSR7UYQTVU,A1EBVJWBNNPUFU,Submitted,Tue Oct 23 08:18:02 PDT 2018,Tue Oct 23 08:23:33 PDT 2018,Tue Oct 30 08:23:33 PDT 2018,,,,331,0% (0/0),0% (0/0),0% (0/0),R3_original.png,R3_l2.png,R3_diff.png,optionB,,
3J9L0X0VDF1YDW1QOO6V2ADL2T3W9K,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3PJUZCGDJ7WQ9F21GNVRDE6NPTN895,A2MCG5W6LHSRG9,Submitted,Tue Oct 23 08:19:37 PDT 2018,Tue Oct 23 08:23:03 PDT 2018,Tue Oct 30 08:23:03 PDT 2018,,,,206,0% (0/0),0% (0/0),0% (0/0),R3_original.png,R3_l2.png,R3_diff.png,optionB,,
3J9L0X0VDF1YDW1QOO6V2ADL2T3W9K,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3WQQ9FUS6BA9X8HYE79N4K1DDTPB8H,A2QUXO9OJY69QM,Submitted,Tue Oct 23 08:17:39 PDT 2018,Tue Oct 23 08:17:44 PDT 2018,Tue Oct 30 08:17:44 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),R3_original.png,R3_l2.png,R3_diff.png,optionA,,
3YOAVL4CA0W1AL0JIGUBK6WNX3TZ4H,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,30MVJZJNHNTFTWYK7RSI24F154GJ9Z,A2QUXO9OJY69QM,Submitted,Tue Oct 23 08:17:44 PDT 2018,Tue Oct 23 08:17:51 PDT 2018,Tue Oct 30 08:17:51 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),R6_original.png,R6_diff.png,R6_l2.png,optionA,,
3YOAVL4CA0W1AL0JIGUBK6WNX3TZ4H,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,33FBRBDW6PFS7D94S75IF47VVEPC8P,A1EBVJWBNNPUFU,Submitted,Tue Oct 23 08:18:09 PDT 2018,Tue Oct 23 08:24:27 PDT 2018,Tue Oct 30 08:24:27 PDT 2018,,,,378,0% (0/0),0% (0/0),0% (0/0),R6_original.png,R6_diff.png,R6_l2.png,optionB,,
3YOAVL4CA0W1AL0JIGUBK6WNX3TZ4H,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3AQF3RZ559YC6BAQQUYL3WW7MWR6F8,A2MCG5W6LHSRG9,Submitted,Tue Oct 23 08:17:31 PDT 2018,Tue Oct 23 08:19:34 PDT 2018,Tue Oct 30 08:19:34 PDT 2018,,,,123,0% (0/0),0% (0/0),0% (0/0),R6_original.png,R6_diff.png,R6_l2.png,optionA,,
3YOAVL4CA0W1AL0JIGUBK6WNX3TZ4H,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3Q8GYXHFEQI9KVQ2U9YF3KX4TOP5CH,A273DS7TQWR9M1,Submitted,Tue Oct 23 08:18:52 PDT 2018,Tue Oct 23 08:44:50 PDT 2018,Tue Oct 30 08:44:50 PDT 2018,,,,1558,0% (0/0),0% (0/0),0% (0/0),R6_original.png,R6_diff.png,R6_l2.png,optionB,,
3YOAVL4CA0W1AL0JIGUBK6WNX3TZ4H,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3YW4XOSQKR16I76JFDH3U06TO8QU1X,A1JVWOBGNA6KJT,Submitted,Tue Oct 23 08:18:10 PDT 2018,Tue Oct 23 08:21:05 PDT 2018,Tue Oct 30 08:21:05 PDT 2018,,,,175,0% (0/0),0% (0/0),0% (0/0),R6_original.png,R6_diff.png,R6_l2.png,optionB,,
3MYASTQBG7Q5WPILOVCRWHEP5D2DQF,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,39GXDJN2OUUO6MF4JO0N5WVKGL58VK,A1ZZ7YO3YASNIP,Submitted,Tue Oct 23 08:17:36 PDT 2018,Tue Oct 23 08:20:38 PDT 2018,Tue Oct 30 08:20:38 PDT 2018,,,,182,0% (0/0),0% (0/0),0% (0/0),R7_original.png,R7_diff.png,R7_l2.png,optionA,,
3MYASTQBG7Q5WPILOVCRWHEP5D2DQF,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,39OWYR0EPL7EPVKWWDTDMNG0L6KYF0,A273DS7TQWR9M1,Submitted,Tue Oct 23 08:19:04 PDT 2018,Tue Oct 23 08:48:56 PDT 2018,Tue Oct 30 08:48:56 PDT 2018,,,,1792,0% (0/0),0% (0/0),0% (0/0),R7_original.png,R7_diff.png,R7_l2.png,optionB,,
3MYASTQBG7Q5WPILOVCRWHEP5D2DQF,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3LUY3GC630G71ODPN7ZIL4A7JDYP7T,A1F4N58CAX8IMK,Submitted,Tue Oct 23 08:18:27 PDT 2018,Tue Oct 23 08:21:07 PDT 2018,Tue Oct 30 08:21:07 PDT 2018,,,,160,0% (0/0),0% (0/0),0% (0/0),R7_original.png,R7_diff.png,R7_l2.png,optionB,,
3MYASTQBG7Q5WPILOVCRWHEP5D2DQF,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3OUYGIZWR8ETJDD528E96P0KBZSP0T,A2QUXO9OJY69QM,Submitted,Tue Oct 23 08:18:26 PDT 2018,Tue Oct 23 08:18:30 PDT 2018,Tue Oct 30 08:18:30 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),R7_original.png,R7_diff.png,R7_l2.png,optionB,,
3MYASTQBG7Q5WPILOVCRWHEP5D2DQF,31PT71NFROUK39WC5CDPT59HCKTVGI,Choose one image from two images,Choose one image from two images that more similar to the given reference image,"image, comparison, choose, abtest",$0.05,Tue Oct 23 08:16:52 PDT 2018,5,BatchId:3410045;OriginalHitTemplateId:926158629;,18000,604800,Thu Nov 22 07:16:52 PST 2018,,,3ZR9AIQJUCP7UKRM4OML3RPPK3W40H,A11K4HY613LGHX,Submitted,Tue Oct 23 08:17:38 PDT 2018,Tue Oct 23 08:19:37 PDT 2018,Tue Oct 30 08:19:37 PDT 2018,,,,119,0% (0/0),0% (0/0),0% (0/0),R7_original.png,R7_diff.png,R7_l2.png,optionA,,
