4.966000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.966000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.365000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.380000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.616000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.740000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,9.770000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.115000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.160000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
1.460000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.824000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.060000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.821000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.183000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.635000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.060000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.610000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.370000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
1.042000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.585000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.005000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.364000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.611000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.670000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.120000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.210000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.320000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
7.910000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,9.570000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.291000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.805000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.549000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.118000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.250000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
3.739000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.218000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.290000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.872000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.720000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.840000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.246000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.170000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.289000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
5.571000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.990000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.960000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.610000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.670000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.175000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.938000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.730000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
2.738000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.776000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.110000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.120000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.210000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.321000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,6.900000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.170000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.244000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.668000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
2.499000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.890000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.980000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.670000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.207000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.853000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.460000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.130000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.246000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.583000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.627000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.753000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.695000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.596000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.282000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.063000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.345000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.467000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.586000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.640000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.614000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.940000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.215000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.852000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
4.480000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.952000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.770000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.060000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.024000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.031000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.614000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.185000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.199000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.272000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.350000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.916000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.310000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.755000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.450000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.785000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.833000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.349000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.522000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.540000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.658000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.050000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.526000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,6.990000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.060000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.124000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.461000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
2.217000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.326000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.282000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.240000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.290000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.470000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,6.150000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.470000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.631000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.706000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.722000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.928000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.446000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.272000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.750000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.370000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.322000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
7.410000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.770000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.030000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.275000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.380000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.672000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.402000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.565000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.480000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
4.815000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.430000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.740000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.031000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.825000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.251000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.503000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
5.572000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.285000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,6.573000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.984000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.210000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,8.510000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.078000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.104000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.567000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.588000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.833000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.895000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.503000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.810000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.230000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.695000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.036000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.230000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.253000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.181000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.130000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.380000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.470000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.591000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.766000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.423000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
1.330000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.691000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.190000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.580000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.220000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.987000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.157000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.180000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.320000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.550000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,9.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.116000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.672000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.690000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.510000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.870000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.019000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.320000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
4.740000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.140000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.241000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,9.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.469000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.703000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.820000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.540000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.740000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.805000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
5.050000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.390000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.663000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.970000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.380000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.182000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.440000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.668000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
2.506000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.350000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.408000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.244000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.452000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.397000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.380000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.640000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.345000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00
2.060000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.853000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.408000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.480000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.465000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.027000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.136000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.430000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.760000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.160000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.025000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.753000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.809000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.772000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,3.270000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.590000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.592000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.450000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.330000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
6.984000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.050000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.317000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.954000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.020000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.706000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.710000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.212000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.910000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.948000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00
